valid,step,train,train_loss_step,epoch,val_loss_step,val_loss_epoch,train_loss_epoch
,4330,0.3508671522140503,,,,,
,4331,0.3449351191520691,,,,,
,4332,0.34897762537002563,,,,,
,2934,,0.34897762537002563,81,,,
,4334,0.3519212305545807,,,,,
,4335,0.3426711857318878,,,,,
,4336,0.33536192774772644,,,,,
,4337,0.34671396017074585,,,,,
,4338,0.3586633801460266,,,,,
,2939,,0.3586633801460266,81,,,
,4340,0.34351080656051636,,,,,
,4341,0.33935633301734924,,,,,
,4342,0.35204318165779114,,,,,
,4343,0.3334690034389496,,,,,
,4344,0.3420169949531555,,,,,
,2944,,0.3420169949531555,81,,,
,4346,0.33937564492225647,,,,,
,4347,0.33809131383895874,,,,,
,4348,0.3353672921657562,,,,,
,4349,0.33157479763031006,,,,,
,4350,0.334564745426178,,,,,
,2949,,0.334564745426178,81,,,
,4352,0.3388368785381317,,,,,
,4353,0.33816343545913696,,,,,
0.33883097767829895,4354,,,,,,
,324,,,,0.33883097767829895,,
0.3490878641605377,4356,,,,,,
,325,,,,0.3490878641605377,,
0.34791335463523865,4358,,,,,,
,326,,,,0.34791335463523865,,
0.33675622940063477,4360,,,,,,
,327,,,,0.33675622940063477,,
,2951,,,81,,0.3431471288204193,
,2951,,,81,,,0.34324392676353455
,4364,0.353390634059906,,,,,
,4365,0.3429754674434662,,,,,
,4366,0.35044431686401367,,,,,
,2954,,0.35044431686401367,82,,,
,4368,0.3470369577407837,,,,,
,4369,0.3472076952457428,,,,,
,4370,0.35561317205429077,,,,,
,4371,0.3454294204711914,,,,,
,4372,0.33917203545570374,,,,,
,2959,,0.33917203545570374,82,,,
,4374,0.36428844928741455,,,,,
,4375,0.3368694484233856,,,,,
,4376,0.33651819825172424,,,,,
,4377,0.33168670535087585,,,,,
,4378,0.3458224833011627,,,,,
,2964,,0.3458224833011627,82,,,
,4380,0.3372681736946106,,,,,
,4381,0.3408319652080536,,,,,
,4382,0.3391319215297699,,,,,
,4383,0.35263824462890625,,,,,
,4384,0.3414504826068878,,,,,
,2969,,0.3414504826068878,82,,,
,4386,0.35123246908187866,,,,,
,4387,0.35473495721817017,,,,,
,4388,0.3404574692249298,,,,,
,4389,0.3341829180717468,,,,,
,4390,0.3489290177822113,,,,,
,2974,,0.3489290177822113,82,,,
,4392,0.35439902544021606,,,,,
,4393,0.34310540556907654,,,,,
,4394,0.3369826078414917,,,,,
,4395,0.35315197706222534,,,,,
,4396,0.3360755741596222,,,,,
,2979,,0.3360755741596222,82,,,
,4398,0.3429771363735199,,,,,
,4399,0.3375023901462555,,,,,
,4400,0.33953621983528137,,,,,
,4401,0.33745211362838745,,,,,
,4402,0.3311929404735565,,,,,
,2984,,0.3311929404735565,82,,,
,4404,0.33458977937698364,,,,,
,4405,0.3381493389606476,,,,,
,4406,0.3397768437862396,,,,,
0.33886808156967163,4407,,,,,,
,328,,,,0.33886808156967163,,
0.34907910227775574,4409,,,,,,
,329,,,,0.34907910227775574,,
0.34795892238616943,4411,,,,,,
,330,,,,0.34795892238616943,,
0.3367900252342224,4413,,,,,,
,331,,,,0.3367900252342224,,
,2987,,,82,,0.343174010515213,
,2987,,,82,,,0.34339460730552673
,4417,0.3521522879600525,,,,,
,4418,0.3446499705314636,,,,,
,2989,,0.3446499705314636,83,,,
,4420,0.351678729057312,,,,,
,4421,0.3476223945617676,,,,,
,4422,0.3445127606391907,,,,,
,4423,0.3542633652687073,,,,,
,4424,0.3491266965866089,,,,,
,2994,,0.3491266965866089,83,,,
,4426,0.34079378843307495,,,,,
,4427,0.36605095863342285,,,,,
,4428,0.3373471796512604,,,,,
,4429,0.3348952531814575,,,,,
,4430,0.3285333812236786,,,,,
,2999,,0.3285333812236786,83,,,
,4432,0.349731981754303,,,,,
,4433,0.3395310938358307,,,,,
,4434,0.34173035621643066,,,,,
,4435,0.34509703516960144,,,,,
,4436,0.3507033884525299,,,,,
,3004,,0.3507033884525299,83,,,
,4438,0.3439909815788269,,,,,
,4439,0.34890151023864746,,,,,
,4440,0.3517853021621704,,,,,
,4441,0.3380916118621826,,,,,
,4442,0.33462610840797424,,,,,
,3009,,0.33462610840797424,83,,,
,4444,0.35244396328926086,,,,,
,4445,0.35594043135643005,,,,,
,4446,0.34504762291908264,,,,,
,4447,0.33717089891433716,,,,,
,4448,0.35450515151023865,,,,,
,3014,,0.35450515151023865,83,,,
,4450,0.3352857828140259,,,,,
,4451,0.3421535789966583,,,,,
,4452,0.3370414674282074,,,,,
,4453,0.3406524360179901,,,,,
,4454,0.3368934690952301,,,,,
,3019,,0.3368934690952301,83,,,
,4456,0.3328663408756256,,,,,
,4457,0.33340325951576233,,,,,
,4458,0.3388080298900604,,,,,
,4459,0.34188249707221985,,,,,
0.3390752375125885,4460,,,,,,
,332,,,,0.3390752375125885,,
0.3492531180381775,4462,,,,,,
,333,,,,0.3492531180381775,,
0.34812745451927185,4464,,,,,,
,334,,,,0.34812745451927185,,
0.33707180619239807,4466,,,,,,
,335,,,,0.33707180619239807,,
,3023,,,83,,0.3433819115161896,
,3023,,,83,,,0.34388643503189087
,4470,0.35276830196380615,,,,,
,3024,,0.35276830196380615,84,,,
,4472,0.34342706203460693,,,,,
,4473,0.35153448581695557,,,,,
,4474,0.34701433777809143,,,,,
,4475,0.3435508906841278,,,,,
,4476,0.35260137915611267,,,,,
,3029,,0.35260137915611267,84,,,
,4478,0.34590446949005127,,,,,
,4479,0.3372366726398468,,,,,
,4480,0.36438804864883423,,,,,
,4481,0.3379523754119873,,,,,
,4482,0.33360305428504944,,,,,
,3034,,0.33360305428504944,84,,,
,4484,0.32905328273773193,,,,,
,4485,0.3487507700920105,,,,,
,4486,0.338270366191864,,,,,
,4487,0.34223052859306335,,,,,
,4488,0.34293055534362793,,,,,
,3039,,0.34293055534362793,84,,,
,4490,0.3504083454608917,,,,,
,4491,0.3425903022289276,,,,,
,4492,0.34844493865966797,,,,,
,4493,0.3515009880065918,,,,,
,4494,0.33914926648139954,,,,,
,3044,,0.33914926648139954,84,,,
,4496,0.333573579788208,,,,,
,4497,0.3499767482280731,,,,,
,4498,0.35611847043037415,,,,,
,4499,0.34531956911087036,,,,,
,4500,0.3385636806488037,,,,,
,3049,,0.3385636806488037,84,,,
,4502,0.35344740748405457,,,,,
,4503,0.33495956659317017,,,,,
,4504,0.3432682454586029,,,,,
,4505,0.3405742347240448,,,,,
,4506,0.33766114711761475,,,,,
,3054,,0.33766114711761475,84,,,
,4508,0.33635616302490234,,,,,
,4509,0.33305513858795166,,,,,
,4510,0.33442869782447815,,,,,
,4511,0.33790913224220276,,,,,
,4512,0.3425302803516388,,,,,
,3059,,0.3425302803516388,84,,,
0.3387812376022339,4514,,,,,,
,336,,,,0.3387812376022339,,
0.3491075038909912,4516,,,,,,
,337,,,,0.3491075038909912,,
0.3479119539260864,4518,,,,,,
,338,,,,0.3479119539260864,,
0.3367323875427246,4520,,,,,,
,339,,,,0.3367323875427246,,
,3059,,,84,,0.34313327074050903,
,3059,,,84,,,0.34336259961128235
,4524,0.3511723279953003,,,,,
,4525,0.3408569395542145,,,,,
,4526,0.35044947266578674,,,,,
,4527,0.34780335426330566,,,,,
,4528,0.3438508212566376,,,,,
,3064,,0.3438508212566376,85,,,
,4530,0.35593947768211365,,,,,
,4531,0.34591975808143616,,,,,
,4532,0.3380574882030487,,,,,
,4533,0.3663375675678253,,,,,
,4534,0.3359861671924591,,,,,
,3069,,0.3359861671924591,85,,,
,4536,0.3384963274002075,,,,,
,4537,0.3301127552986145,,,,,
,4538,0.3480733036994934,,,,,
,4539,0.33953726291656494,,,,,
,4540,0.3438764214515686,,,,,
,3074,,0.3438764214515686,85,,,
,4542,0.34088075160980225,,,,,
,4543,0.35259687900543213,,,,,
,4544,0.34164726734161377,,,,,
,4545,0.3490198850631714,,,,,
,4546,0.3496977984905243,,,,,
,3079,,0.3496977984905243,85,,,
,4548,0.34077218174934387,,,,,
,4549,0.3328299820423126,,,,,
,4550,0.34760987758636475,,,,,
,4551,0.36041688919067383,,,,,
,4552,0.3455522358417511,,,,,
,3084,,0.3455522358417511,85,,,
,4554,0.3385043740272522,,,,,
,4555,0.35146015882492065,,,,,
,4556,0.33557987213134766,,,,,
,4557,0.34110110998153687,,,,,
,4558,0.3370181620121002,,,,,
,3089,,0.3370181620121002,85,,,
,4560,0.34112003445625305,,,,,
,4561,0.33660122752189636,,,,,
,4562,0.33135437965393066,,,,,
,4563,0.3377968370914459,,,,,
,4564,0.3381155729293823,,,,,
,3094,,0.3381155729293823,85,,,
,4566,0.3431938886642456,,,,,
0.33862581849098206,4567,,,,,,
,340,,,,0.33862581849098206,,
0.34891006350517273,4569,,,,,,
,341,,,,0.34891006350517273,,
0.3478042185306549,4571,,,,,,
,342,,,,0.3478042185306549,,
0.3364628553390503,4573,,,,,,
,343,,,,0.3364628553390503,,
,3095,,,85,,0.3429507613182068,
,3095,,,85,,,0.3435927629470825
,4577,0.3507320284843445,,,,,
,4578,0.34137243032455444,,,,,
,4579,0.35117316246032715,,,,,
,4580,0.34787359833717346,,,,,
,3099,,0.34787359833717346,86,,,
,4582,0.33951711654663086,,,,,
,4583,0.35368308424949646,,,,,
,4584,0.34517359733581543,,,,,
,4585,0.3358602225780487,,,,,
,4586,0.3652801811695099,,,,,
,3104,,0.3652801811695099,86,,,
,4588,0.33749663829803467,,,,,
,4589,0.3363785743713379,,,,,
,4590,0.3302946388721466,,,,,
,4591,0.34888744354248047,,,,,
,4592,0.338955283164978,,,,,
,3109,,0.338955283164978,86,,,
,4594,0.3401970863342285,,,,,
,4595,0.33946117758750916,,,,,
,4596,0.34955254197120667,,,,,
,4597,0.34320399165153503,,,,,
,4598,0.34922242164611816,,,,,
,3114,,0.34922242164611816,86,,,
,4600,0.35153907537460327,,,,,
,4601,0.3400910496711731,,,,,
,4602,0.33299314975738525,,,,,
,4603,0.34799325466156006,,,,,
,4604,0.35757574439048767,,,,,
,3119,,0.35757574439048767,86,,,
,4606,0.3457036018371582,,,,,
,4607,0.3383416533470154,,,,,
,4608,0.35337674617767334,,,,,
,4609,0.3345315456390381,,,,,
,4610,0.3412502408027649,,,,,
,3124,,0.3412502408027649,86,,,
,4612,0.33926063776016235,,,,,
,4613,0.33986321091651917,,,,,
,4614,0.3390750586986542,,,,,
,4615,0.33483412861824036,,,,,
,4616,0.33759579062461853,,,,,
,3129,,0.33759579062461853,86,,,
,4618,0.3413252830505371,,,,,
,4619,0.3404287099838257,,,,,
0.33858761191368103,4620,,,,,,
,344,,,,0.33858761191368103,,
0.3488841652870178,4622,,,,,,
,345,,,,0.3488841652870178,,
0.34775489568710327,4624,,,,,,
,346,,,,0.34775489568710327,,
0.3364424705505371,4626,,,,,,
,347,,,,0.3364424705505371,,
,3131,,,86,,0.3429172933101654,
,3131,,,86,,,0.34333592653274536
,4630,0.35215696692466736,,,,,
,4631,0.34399086236953735,,,,,
,4632,0.35393527150154114,,,,,
,3134,,0.35393527150154114,87,,,
,4634,0.3475397229194641,,,,,
,4635,0.3434368073940277,,,,,
,4636,0.3531147837638855,,,,,
,4637,0.346068799495697,,,,,
,4638,0.3383118212223053,,,,,
,3139,,0.3383118212223053,87,,,
,4640,0.3659060299396515,,,,,
,4641,0.33919835090637207,,,,,
,4642,0.33616119623184204,,,,,
,4643,0.32550501823425293,,,,,
,4644,0.3506007492542267,,,,,
,3144,,0.3506007492542267,87,,,
,4646,0.34311649203300476,,,,,
,4647,0.33993804454803467,,,,,
,4648,0.3421265184879303,,,,,
,4649,0.3491073548793793,,,,,
,4650,0.341442734003067,,,,,
,3149,,0.341442734003067,87,,,
,4652,0.35186025500297546,,,,,
,4653,0.34949612617492676,,,,,
,4654,0.3385464549064636,,,,,
,4655,0.33495771884918213,,,,,
,4656,0.34881147742271423,,,,,
,3154,,0.34881147742271423,87,,,
,4658,0.3560105264186859,,,,,
,4659,0.34350112080574036,,,,,
,4660,0.3367919921875,,,,,
,4661,0.35510408878326416,,,,,
,4662,0.33658960461616516,,,,,
,3159,,0.33658960461616516,87,,,
,4664,0.34342247247695923,,,,,
,4665,0.3369697630405426,,,,,
,4666,0.33916932344436646,,,,,
,4667,0.3339060842990875,,,,,
,4668,0.33309996128082275,,,,,
,3164,,0.33309996128082275,87,,,
,4670,0.3344750702381134,,,,,
,4671,0.33893585205078125,,,,,
,4672,0.33884409070014954,,,,,
0.33856967091560364,4673,,,,,,
,348,,,,0.33856967091560364,,
0.3488290309906006,4675,,,,,,
,349,,,,0.3488290309906006,,
0.3477746844291687,4677,,,,,,
,350,,,,0.3477746844291687,,
0.3364620804786682,4679,,,,,,
,351,,,,0.3364620804786682,,
,3167,,,87,,0.3429088890552521,
,3167,,,87,,,0.3433930277824402
,4683,0.3507623076438904,,,,,
,4684,0.3415971100330353,,,,,
,3169,,0.3415971100330353,88,,,
,4686,0.3516007959842682,,,,,
,4687,0.345482736825943,,,,,
,4688,0.34345436096191406,,,,,
,4689,0.3526802361011505,,,,,
,4690,0.3453373312950134,,,,,
,3174,,0.3453373312950134,88,,,
,4692,0.33663976192474365,,,,,
,4693,0.36285772919654846,,,,,
,4694,0.3385889530181885,,,,,
,4695,0.336403489112854,,,,,
,4696,0.32839831709861755,,,,,
,3179,,0.32839831709861755,88,,,
,4698,0.3485926389694214,,,,,
,4699,0.34479790925979614,,,,,
,4700,0.3418342173099518,,,,,
,4701,0.3387976884841919,,,,,
,4702,0.3505968749523163,,,,,
,3184,,0.3505968749523163,88,,,
,4704,0.3422112762928009,,,,,
,4705,0.34951624274253845,,,,,
,4706,0.3541070222854614,,,,,
,4707,0.33697450160980225,,,,,
,4708,0.33315056562423706,,,,,
,3189,,0.33315056562423706,88,,,
,4710,0.35159605741500854,,,,,
,4711,0.3545979857444763,,,,,
,4712,0.3446851074695587,,,,,
,4713,0.3379456400871277,,,,,
,4714,0.3525550663471222,,,,,
,3194,,0.3525550663471222,88,,,
,4716,0.3376297354698181,,,,,
,4717,0.34193289279937744,,,,,
,4718,0.33721184730529785,,,,,
,4719,0.3395549952983856,,,,,
,4720,0.33620691299438477,,,,,
,3199,,0.33620691299438477,88,,,
,4722,0.33175259828567505,,,,,
,4723,0.3356104791164398,,,,,
,4724,0.33962729573249817,,,,,
,4725,0.3420206308364868,,,,,
0.33846381306648254,4726,,,,,,
,352,,,,0.33846381306648254,,
0.3488181233406067,4728,,,,,,
,353,,,,0.3488181233406067,,
0.34765738248825073,4730,,,,,,
,354,,,,0.34765738248825073,,
0.3363128900527954,4732,,,,,,
,355,,,,0.3363128900527954,,
,3203,,,88,,0.34281304478645325,
,3203,,,88,,,0.3432585597038269
,4736,0.3503691256046295,,,,,
,3204,,0.3503691256046295,89,,,
,4738,0.34317636489868164,,,,,
,4739,0.35025009512901306,,,,,
,4740,0.34650978446006775,,,,,
,4741,0.34147152304649353,,,,,
,4742,0.3552016615867615,,,,,
,3209,,0.3552016615867615,89,,,
,4744,0.3457717299461365,,,,,
,4745,0.3390863835811615,,,,,
,4746,0.36573097109794617,,,,,
,4747,0.3360949754714966,,,,,
,4748,0.3372897505760193,,,,,
,3214,,0.3372897505760193,89,,,
,4750,0.3289884030818939,,,,,
,4751,0.34841352701187134,,,,,
,4752,0.3386019468307495,,,,,
,4753,0.3425012230873108,,,,,
,4754,0.34177908301353455,,,,,
,3219,,0.34177908301353455,89,,,
,4756,0.3494584560394287,,,,,
,4757,0.3424660861492157,,,,,
,4758,0.345554381608963,,,,,
,4759,0.35247403383255005,,,,,
,4760,0.33907005190849304,,,,,
,3224,,0.33907005190849304,89,,,
,4762,0.33390289545059204,,,,,
,4763,0.348341166973114,,,,,
,4764,0.35453423857688904,,,,,
,4765,0.3436281383037567,,,,,
,4766,0.3400607109069824,,,,,
,3229,,0.3400607109069824,89,,,
,4768,0.35423874855041504,,,,,
,4769,0.33439743518829346,,,,,
,4770,0.34107843041419983,,,,,
,4771,0.33723023533821106,,,,,
,4772,0.33917322754859924,,,,,
,3234,,0.33917322754859924,89,,,
,4774,0.3361264765262604,,,,,
,4775,0.33232375979423523,,,,,
,4776,0.33595341444015503,,,,,
,4777,0.33701685070991516,,,,,
,4778,0.34323030710220337,,,,,
,3239,,0.34323030710220337,89,,,
0.3386339843273163,4780,,,,,,
,356,,,,0.3386339843273163,,
0.34879884123802185,4782,,,,,,
,357,,,,0.34879884123802185,,
0.3477560877799988,4784,,,,,,
,358,,,,0.3477560877799988,,
0.33647283911705017,4786,,,,,,
,359,,,,0.33647283911705017,,
,3239,,,89,,0.342915415763855,
,3239,,,89,,,0.34309712052345276
,4790,0.35433945059776306,,,,,
,4791,0.34101900458335876,,,,,
,4792,0.34878674149513245,,,,,
,4793,0.3474007248878479,,,,,
,4794,0.3435632586479187,,,,,
,3244,,0.3435632586479187,90,,,
,4796,0.35223618149757385,,,,,
,4797,0.34359118342399597,,,,,
,4798,0.3375885784626007,,,,,
,4799,0.3628052771091461,,,,,
,4800,0.3369607925415039,,,,,
,3249,,0.3369607925415039,90,,,
,4802,0.3361915349960327,,,,,
,4803,0.3272008001804352,,,,,
,4804,0.34497517347335815,,,,,
,4805,0.3408524990081787,,,,,
,4806,0.34272828698158264,,,,,
,3254,,0.34272828698158264,90,,,
,4808,0.34170714020729065,,,,,
,4809,0.3495149314403534,,,,,
,4810,0.3414049744606018,,,,,
,4811,0.3477310836315155,,,,,
,4812,0.3535642921924591,,,,,
,3259,,0.3535642921924591,90,,,
,4814,0.3387928605079651,,,,,
,4815,0.33349090814590454,,,,,
,4816,0.3476838767528534,,,,,
,4817,0.35551944375038147,,,,,
,4818,0.34169110655784607,,,,,
,3264,,0.34169110655784607,90,,,
,4820,0.33900097012519836,,,,,
,4821,0.3511839807033539,,,,,
,4822,0.33310967683792114,,,,,
,4823,0.3412385582923889,,,,,
,4824,0.33919692039489746,,,,,
,3269,,0.33919692039489746,90,,,
,4826,0.3410661518573761,,,,,
,4827,0.33525538444519043,,,,,
,4828,0.3326459527015686,,,,,
,4829,0.33327969908714294,,,,,
,4830,0.3360919952392578,,,,,
,3274,,0.3360919952392578,90,,,
,4832,0.34113311767578125,,,,,
0.3384658694267273,4833,,,,,,
,360,,,,0.3384658694267273,,
0.34862497448921204,4835,,,,,,
,361,,,,0.34862497448921204,,
0.3476365804672241,4837,,,,,,
,362,,,,0.3476365804672241,,
0.3362768590450287,4839,,,,,,
,363,,,,0.3362768590450287,,
,3275,,,90,,0.34275105595588684,
,3275,,,90,,,0.3426261246204376
,4843,0.3516349494457245,,,,,
,4844,0.3415141999721527,,,,,
,4845,0.34697452187538147,,,,,
,4846,0.3467670977115631,,,,,
,3279,,0.3467670977115631,91,,,
,4848,0.34286612272262573,,,,,
,4849,0.35092899203300476,,,,,
,4850,0.34688904881477356,,,,,
,4851,0.33745381236076355,,,,,
,4852,0.3663922846317291,,,,,
,3284,,0.3663922846317291,91,,,
,4854,0.3346989154815674,,,,,
,4855,0.336656391620636,,,,,
,4856,0.3281968832015991,,,,,
,4857,0.348615825176239,,,,,
,4858,0.33981627225875854,,,,,
,3289,,0.33981627225875854,91,,,
,4860,0.33965206146240234,,,,,
,4861,0.34382134675979614,,,,,
,4862,0.3491916358470917,,,,,
,4863,0.34323781728744507,,,,,
,4864,0.34865978360176086,,,,,
,3294,,0.34865978360176086,91,,,
,4866,0.3530210554599762,,,,,
,4867,0.3377108871936798,,,,,
,4868,0.33598119020462036,,,,,
,4869,0.3498334288597107,,,,,
,4870,0.35653769969940186,,,,,
,3299,,0.35653769969940186,91,,,
,4872,0.3437144160270691,,,,,
,4873,0.3374779522418976,,,,,
,4874,0.35218432545661926,,,,,
,4875,0.33492201566696167,,,,,
,4876,0.34437060356140137,,,,,
,3304,,0.34437060356140137,91,,,
,4878,0.33711278438568115,,,,,
,4879,0.3367249369621277,,,,,
,4880,0.33485671877861023,,,,,
,4881,0.331427663564682,,,,,
,4882,0.33522599935531616,,,,,
,3309,,0.33522599935531616,91,,,
,4884,0.33778345584869385,,,,,
,4885,0.34069502353668213,,,,,
0.338452011346817,4886,,,,,,
,364,,,,0.338452011346817,,
0.3486259877681732,4888,,,,,,
,365,,,,0.3486259877681732,,
0.3475648760795593,4890,,,,,,
,366,,,,0.3475648760795593,,
0.33624500036239624,4892,,,,,,
,367,,,,0.33624500036239624,,
,3311,,,91,,0.34272196888923645,
,3311,,,91,,,0.3428763151168823
,4896,0.35492801666259766,,,,,
,4897,0.3388754427433014,,,,,
,4898,0.3499215245246887,,,,,
,3314,,0.3499215245246887,92,,,
,4900,0.3488568961620331,,,,,
,4901,0.3459129333496094,,,,,
,4902,0.3523334562778473,,,,,
,4903,0.3462448716163635,,,,,
,4904,0.3374510705471039,,,,,
,3319,,0.3374510705471039,92,,,
,4906,0.36479225754737854,,,,,
,4907,0.3380039930343628,,,,,
,4908,0.33787283301353455,,,,,
,4909,0.3285325765609741,,,,,
,4910,0.3444828391075134,,,,,
,3324,,0.3444828391075134,92,,,
,4912,0.34108856320381165,,,,,
,4913,0.3413013517856598,,,,,
,4914,0.3407890498638153,,,,,
,4915,0.3492254316806793,,,,,
,4916,0.3404529392719269,,,,,
,3329,,0.3404529392719269,92,,,
,4918,0.34742608666419983,,,,,
,4919,0.3496449589729309,,,,,
,4920,0.34073692560195923,,,,,
,4921,0.3335539698600769,,,,,
,4922,0.34864291548728943,,,,,
,3334,,0.34864291548728943,92,,,
,4924,0.3595791757106781,,,,,
,4925,0.3449607193470001,,,,,
,4926,0.3383271098136902,,,,,
,4927,0.355141818523407,,,,,
,4928,0.33526983857154846,,,,,
,3339,,0.33526983857154846,92,,,
,4930,0.3429468274116516,,,,,
,4931,0.33801451325416565,,,,,
,4932,0.3389170169830322,,,,,
,4933,0.3367501497268677,,,,,
,4934,0.33364200592041016,,,,,
,3344,,0.33364200592041016,92,,,
,4936,0.3332933783531189,,,,,
,4937,0.3386473059654236,,,,,
,4938,0.34046152234077454,,,,,
0.33844438195228577,4939,,,,,,
,368,,,,0.33844438195228577,,
0.34871089458465576,4941,,,,,,
,369,,,,0.34871089458465576,,
0.34763103723526,4943,,,,,,
,370,,,,0.34763103723526,,
0.33629730343818665,4945,,,,,,
,371,,,,0.33629730343818665,,
,3347,,,92,,0.34277090430259705,
,3347,,,92,,,0.34325066208839417
,4949,0.3536841869354248,,,,,
,4950,0.3421212136745453,,,,,
,3349,,0.3421212136745453,93,,,
,4952,0.3521918058395386,,,,,
,4953,0.3469233810901642,,,,,
,4954,0.3424553871154785,,,,,
,4955,0.35102400183677673,,,,,
,4956,0.3453281819820404,,,,,
,3354,,0.3453281819820404,93,,,
,4958,0.3367282450199127,,,,,
,4959,0.3632025420665741,,,,,
,4960,0.3374531865119934,,,,,
,4961,0.3335123062133789,,,,,
,4962,0.3293192982673645,,,,,
,3359,,0.3293192982673645,93,,,
,4964,0.34680962562561035,,,,,
,4965,0.33965879678726196,,,,,
,4966,0.33918657898902893,,,,,
,4967,0.3415125012397766,,,,,
,4968,0.35128170251846313,,,,,
,3364,,0.35128170251846313,93,,,
,4970,0.34112095832824707,,,,,
,4971,0.34831473231315613,,,,,
,4972,0.353435754776001,,,,,
,4973,0.33722350001335144,,,,,
,4974,0.33320683240890503,,,,,
,3369,,0.33320683240890503,93,,,
,4976,0.3496469557285309,,,,,
,4977,0.35435032844543457,,,,,
,4978,0.34575045108795166,,,,,
,4979,0.3373980224132538,,,,,
,4980,0.35167577862739563,,,,,
,3374,,0.35167577862739563,93,,,
,4982,0.33322641253471375,,,,,
,4983,0.3407449722290039,,,,,
,4984,0.3361457288265228,,,,,
,4985,0.33891984820365906,,,,,
,4986,0.33901646733283997,,,,,
,3379,,0.33901646733283997,93,,,
,4988,0.33186638355255127,,,,,
,4989,0.3351207375526428,,,,,
,4990,0.34118619561195374,,,,,
,4991,0.34215524792671204,,,,,
0.3383234739303589,4992,,,,,,
,372,,,,0.3383234739303589,,
0.3485965430736542,4994,,,,,,
,373,,,,0.3485965430736542,,
0.3475659489631653,4996,,,,,,
,374,,,,0.3475659489631653,,
0.33619531989097595,4998,,,,,,
,375,,,,0.33619531989097595,,
,3383,,,93,,0.3426703214645386,
,3383,,,93,,,0.34285828471183777
,5002,0.3510141968727112,,,,,
,3384,,0.3510141968727112,94,,,
,5004,0.3427916169166565,,,,,
,5005,0.3536951541900635,,,,,
,5006,0.3462996482849121,,,,,
,5007,0.3477117121219635,,,,,
,5008,0.35177063941955566,,,,,
,3389,,0.35177063941955566,94,,,
,5010,0.346422016620636,,,,,
,5011,0.3387002646923065,,,,,
,5012,0.3652724623680115,,,,,
,5013,0.3368441164493561,,,,,
,5014,0.3366718888282776,,,,,
,3394,,0.3366718888282776,94,,,
,5016,0.3275642991065979,,,,,
,5017,0.34845662117004395,,,,,
,5018,0.33846378326416016,,,,,
,5019,0.34020912647247314,,,,,
,5020,0.34050822257995605,,,,,
,3399,,0.34050822257995605,94,,,
,5022,0.3499410152435303,,,,,
,5023,0.3423210382461548,,,,,
,5024,0.3476713001728058,,,,,
,5025,0.3519617021083832,,,,,
,5026,0.33780941367149353,,,,,
,3404,,0.33780941367149353,94,,,
,5028,0.33337247371673584,,,,,
,5029,0.35038813948631287,,,,,
,5030,0.352716326713562,,,,,
,5031,0.34599679708480835,,,,,
,5032,0.3372308611869812,,,,,
,3409,,0.3372308611869812,94,,,
,5034,0.3517796993255615,,,,,
,5035,0.3317893147468567,,,,,
,5036,0.34133079648017883,,,,,
,5037,0.3369199335575104,,,,,
,5038,0.3399904668331146,,,,,
,3414,,0.3399904668331146,94,,,
,5040,0.33498838543891907,,,,,
,5041,0.3311835825443268,,,,,
,5042,0.3351265788078308,,,,,
,5043,0.3362919092178345,,,,,
,5044,0.3410778343677521,,,,,
,3419,,0.3410778343677521,94,,,
0.33825770020484924,5046,,,,,,
,376,,,,0.33825770020484924,,
0.34856751561164856,5048,,,,,,
,377,,,,0.34856751561164856,,
0.3474734425544739,5050,,,,,,
,378,,,,0.3474734425544739,,
0.3360528349876404,5052,,,,,,
,379,,,,0.3360528349876404,,
,3419,,,94,,0.3425878584384918,
,3419,,,94,,,0.34284117817878723
,5056,0.34995684027671814,,,,,
,5057,0.3423030972480774,,,,,
,5058,0.3501501977443695,,,,,
,5059,0.3463791012763977,,,,,
,5060,0.3428686261177063,,,,,
,3424,,0.3428686261177063,95,,,
,5062,0.3537989854812622,,,,,
,5063,0.34591561555862427,,,,,
,5064,0.33950313925743103,,,,,
,5065,0.3639298975467682,,,,,
,5066,0.33724355697631836,,,,,
,3429,,0.33724355697631836,95,,,
,5068,0.3325347900390625,,,,,
,5069,0.32839712500572205,,,,,
,5070,0.34452253580093384,,,,,
,5071,0.34122180938720703,,,,,
,5072,0.34208405017852783,,,,,
,3434,,0.34208405017852783,95,,,
,5074,0.34312811493873596,,,,,
,5075,0.34990137815475464,,,,,
,5076,0.34126684069633484,,,,,
,5077,0.3464140295982361,,,,,
,5078,0.3502376973628998,,,,,
,3439,,0.3502376973628998,95,,,
,5080,0.33956509828567505,,,,,
,5081,0.33038848638534546,,,,,
,5082,0.3498939275741577,,,,,
,5083,0.3539908528327942,,,,,
,5084,0.3417350649833679,,,,,
,3444,,0.3417350649833679,95,,,
,5086,0.33839255571365356,,,,,
,5087,0.3538167476654053,,,,,
,5088,0.33679962158203125,,,,,
,5089,0.3422965705394745,,,,,
,5090,0.3355463147163391,,,,,
,3449,,0.3355463147163391,95,,,
,5092,0.3404860496520996,,,,,
,5093,0.3348672688007355,,,,,
,5094,0.3322605490684509,,,,,
,5095,0.3347803056240082,,,,,
,5096,0.3395575284957886,,,,,
,3454,,0.3395575284957886,95,,,
,5098,0.3399699330329895,,,,,
0.3383296728134155,5099,,,,,,
,380,,,,0.3383296728134155,,
0.34862765669822693,5101,,,,,,
